               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 314,           0.0094707,           0.0038231,          0.00058111,             0.99878,                   1,               0.995,             0.97572,           0.0015448,          0.00093833,          7.9718e-05,           0.0061266,           0.0061266,           0.0061266
                 315,           0.0081528,           0.0038628,          0.00053132,             0.99867,                   1,               0.995,              0.9762,           0.0015272,          0.00093642,          8.3761e-05,           0.0061142,           0.0061142,           0.0061142
                 316,            0.008298,           0.0037961,          0.00045253,             0.99875,                   1,               0.995,             0.97772,           0.0015414,          0.00095959,          7.3309e-05,           0.0061019,           0.0061019,           0.0061019
                 317,           0.0093272,           0.0037789,          0.00047879,             0.99868,                   1,               0.995,             0.97666,            0.001611,          0.00095096,          7.3681e-05,           0.0060895,           0.0060895,           0.0060895
                 318,           0.0081953,           0.0037633,          0.00038703,             0.99863,                   1,               0.995,             0.97726,           0.0015799,          0.00092616,          8.1878e-05,           0.0060771,           0.0060771,           0.0060771
                 319,           0.0082512,           0.0038789,          0.00071197,             0.99828,                   1,               0.995,             0.97609,           0.0015841,           0.0009751,          7.4713e-05,           0.0060647,           0.0060647,           0.0060647
                 320,           0.0085147,           0.0035773,          0.00063801,             0.99873,                   1,               0.995,             0.97824,            0.001528,          0.00091079,           7.324e-05,           0.0060524,           0.0060524,           0.0060524
                 321,           0.0087126,           0.0036893,          0.00039378,             0.99883,                   1,               0.995,             0.97799,           0.0015003,          0.00094792,          6.2778e-05,             0.00604,             0.00604,             0.00604
                 322,           0.0083534,           0.0037079,          0.00037885,             0.99854,                   1,               0.995,             0.97972,             0.00147,          0.00089526,          5.6914e-05,           0.0060276,           0.0060276,           0.0060276
                 323,           0.0082144,           0.0036348,          0.00033611,             0.99857,                   1,               0.995,             0.97799,           0.0014636,          0.00089925,          6.1672e-05,           0.0060152,           0.0060152,           0.0060152
                 324,           0.0097084,           0.0038014,           0.0004426,             0.99871,                   1,               0.995,             0.97752,           0.0014906,           0.0008925,          7.4868e-05,           0.0060029,           0.0060029,           0.0060029
                 325,           0.0086016,           0.0036691,          0.00041278,             0.99853,                   1,               0.995,             0.97603,           0.0015335,          0.00091543,          8.7805e-05,           0.0059905,           0.0059905,           0.0059905
